               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.040691,            0.038182,           0.0019889,             0.90202,             0.81996,             0.86886,             0.49984,            0.039427,            0.036658,           0.0017445,           0.0096634,           0.0096634,           0.0096634
                  36,            0.040461,            0.037181,           0.0019102,             0.90059,              0.8292,              0.8712,             0.52212,            0.038425,            0.035956,           0.0015658,           0.0096535,           0.0096535,           0.0096535
                  37,            0.040198,            0.037456,           0.0018541,             0.91524,             0.81489,             0.86874,             0.51884,            0.038376,            0.036183,           0.0016579,           0.0096436,           0.0096436,           0.0096436
                  38,            0.039786,             0.03659,           0.0018401,             0.90971,             0.84628,             0.88664,             0.53833,            0.037471,            0.035176,           0.0015295,           0.0096337,           0.0096337,           0.0096337
                  39,            0.039686,            0.036849,           0.0017556,             0.90912,             0.82375,             0.87508,             0.52906,            0.037678,            0.035663,           0.0017829,           0.0096238,           0.0096238,           0.0096238
                  40,            0.039504,            0.036836,           0.0017764,             0.92741,              0.8175,             0.87946,             0.53148,            0.037128,            0.035325,           0.0016132,           0.0096139,           0.0096139,           0.0096139
                  41,              0.0388,            0.036317,           0.0017284,             0.90649,              0.8367,             0.88143,             0.53469,            0.037444,            0.035314,           0.0015885,            0.009604,            0.009604,            0.009604
                  42,            0.038773,            0.035841,            0.001731,             0.91787,             0.83462,             0.88674,             0.54116,            0.036583,            0.035093,           0.0016234,           0.0095941,           0.0095941,           0.0095941
                  43,            0.038005,            0.036005,           0.0016475,             0.92798,             0.83515,             0.89076,             0.53913,            0.037295,            0.035425,            0.001466,           0.0095842,           0.0095842,           0.0095842
                  44,            0.038098,            0.035764,           0.0016243,              0.9405,             0.82702,             0.88501,             0.54953,            0.036219,            0.035409,           0.0016386,           0.0095743,           0.0095743,           0.0095743
                  45,            0.037476,            0.035725,           0.0016468,             0.93286,             0.84195,             0.89348,             0.55419,            0.036198,            0.034766,            0.001312,           0.0095644,           0.0095644,           0.0095644
                  46,            0.037357,            0.034966,           0.0016362,             0.93344,             0.83825,             0.89279,             0.55489,            0.035812,            0.034956,           0.0013413,           0.0095545,           0.0095545,           0.0095545
                  47,            0.036934,             0.03483,           0.0015395,             0.93301,             0.84697,             0.89717,             0.56919,             0.03517,            0.034202,           0.0014902,           0.0095446,           0.0095446,           0.0095446
                  48,            0.036691,            0.034868,           0.0016175,             0.93334,             0.84607,              0.8894,             0.55792,            0.035337,            0.034655,           0.0014859,           0.0095347,           0.0095347,           0.0095347
                  49,            0.036302,            0.034424,           0.0015101,             0.91517,             0.86137,             0.89671,             0.56696,            0.035255,            0.034172,           0.0013073,           0.0095248,           0.0095248,           0.0095248
                  50,             0.03639,            0.034025,           0.0015633,             0.92816,             0.84603,              0.8915,             0.55915,            0.035218,            0.034114,           0.0016258,           0.0095149,           0.0095149,           0.0095149
                  51,              0.0363,            0.034342,            0.001525,             0.93137,             0.84532,             0.89243,              0.5614,            0.035449,            0.034451,           0.0015335,            0.009505,            0.009505,            0.009505
                  52,            0.035998,            0.034181,           0.0015697,             0.93319,             0.85725,             0.90499,             0.58079,            0.034139,            0.033819,           0.0014152,           0.0094951,           0.0094951,           0.0094951
