               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.052437,            0.046732,           0.0033472,             0.80761,             0.67205,             0.74331,             0.34851,            0.050743,            0.045593,           0.0026992,           0.0096634,           0.0096634,           0.0096634
                  36,            0.052151,            0.045678,           0.0032417,              0.8073,             0.67349,             0.73555,             0.34341,            0.051656,            0.046279,           0.0030557,           0.0096535,           0.0096535,           0.0096535
                  37,            0.052217,            0.046538,           0.0031727,             0.78858,             0.67615,             0.72977,             0.34322,            0.051456,            0.046295,           0.0033449,           0.0096436,           0.0096436,           0.0096436
                  38,            0.051941,            0.045645,           0.0031749,             0.81905,             0.67599,             0.74752,             0.36201,            0.051155,              0.0455,            0.002744,           0.0096337,           0.0096337,           0.0096337
                  39,            0.051537,            0.046032,           0.0029882,             0.81591,             0.69503,             0.76356,             0.36564,            0.050765,            0.045565,           0.0028282,           0.0096238,           0.0096238,           0.0096238
                  40,            0.051623,            0.046463,           0.0030162,             0.83628,             0.71005,             0.76829,             0.36823,            0.049658,            0.044582,           0.0028881,           0.0096139,           0.0096139,           0.0096139
                  41,             0.05102,            0.045859,           0.0028704,             0.81385,             0.69476,             0.75014,              0.3611,            0.049967,            0.045351,           0.0030929,            0.009604,            0.009604,            0.009604
                  42,            0.050958,            0.045839,           0.0029276,             0.82316,             0.68479,              0.7547,              0.3546,            0.050762,              0.0462,           0.0027269,           0.0095941,           0.0095941,           0.0095941
                  43,            0.050723,            0.045383,           0.0029726,             0.78474,             0.70781,             0.75944,             0.36405,            0.050033,            0.044941,           0.0026502,           0.0095842,           0.0095842,           0.0095842
                  44,            0.050354,            0.045181,           0.0028967,             0.83382,              0.7154,             0.76788,             0.37206,            0.049667,            0.044767,           0.0027641,           0.0095743,           0.0095743,           0.0095743
                  45,             0.05053,            0.045656,           0.0027567,             0.82558,             0.71308,             0.76682,             0.37841,            0.049282,            0.044891,           0.0029401,           0.0095644,           0.0095644,           0.0095644
                  46,            0.050439,            0.045232,           0.0029079,             0.87142,             0.69893,             0.78673,             0.38662,            0.048825,            0.043931,           0.0026297,           0.0095545,           0.0095545,           0.0095545
                  47,            0.049807,            0.044774,           0.0028108,             0.83922,             0.69194,             0.76765,             0.37741,            0.049465,            0.045592,             0.00254,           0.0095446,           0.0095446,           0.0095446
                  48,            0.049955,            0.044849,           0.0027078,             0.85545,             0.73351,             0.80123,             0.40478,            0.048196,            0.044193,           0.0024641,           0.0095347,           0.0095347,           0.0095347
                  49,            0.049283,            0.044135,           0.0026494,             0.83516,             0.74581,             0.79728,             0.39906,            0.047704,            0.043466,           0.0022405,           0.0095248,           0.0095248,           0.0095248
                  50,            0.049317,            0.043563,           0.0026749,             0.82745,             0.71357,             0.78347,             0.39496,            0.047961,            0.043943,           0.0026455,           0.0095149,           0.0095149,           0.0095149
                  51,              0.0493,            0.044385,           0.0026952,             0.85549,             0.72382,             0.79141,             0.40032,            0.048122,            0.043376,           0.0022507,            0.009505,            0.009505,            0.009505
                  52,            0.048851,            0.044249,           0.0026301,             0.84605,             0.74076,             0.79652,             0.40586,            0.047721,            0.043663,           0.0024309,           0.0094951,           0.0094951,           0.0094951
                  53,            0.048983,            0.044005,           0.0025587,             0.84631,             0.73408,             0.79883,             0.40336,            0.047416,            0.043683,           0.0025851,           0.0094852,           0.0094852,           0.0094852
                  54,            0.048613,            0.044335,           0.0024901,              0.8523,             0.73053,             0.80147,             0.41295,            0.047447,            0.043796,           0.0026618,           0.0094753,           0.0094753,           0.0094753
                  55,            0.048251,            0.043261,           0.0026002,             0.86059,             0.73538,             0.80361,             0.40541,            0.047652,            0.043541,           0.0024385,           0.0094654,           0.0094654,           0.0094654
                  56,            0.048093,            0.044202,            0.002491,             0.85869,             0.74598,             0.81052,             0.42022,            0.046868,            0.042857,           0.0024436,           0.0094555,           0.0094555,           0.0094555
                  57,            0.048025,            0.043584,           0.0025552,             0.87438,             0.75355,             0.81473,              0.4212,            0.046334,             0.04305,           0.0024307,           0.0094456,           0.0094456,           0.0094456
                  58,            0.048142,             0.04405,           0.0024338,             0.86284,             0.74444,             0.81008,             0.41391,             0.04721,            0.042849,            0.002402,           0.0094357,           0.0094357,           0.0094357
                  59,            0.047615,            0.044109,           0.0023554,             0.86835,             0.76833,             0.82092,             0.43134,            0.046141,             0.04222,           0.0020016,           0.0094258,           0.0094258,           0.0094258
