               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,             0.05302,            0.046257,           0.0037684,             0.81585,             0.66965,              0.7362,             0.34132,            0.048883,            0.042957,           0.0031703,           0.0098317,           0.0098317,           0.0098317
                  36,            0.052677,            0.046741,           0.0037884,             0.78934,             0.68028,             0.73593,             0.33766,            0.048506,             0.04258,           0.0027334,           0.0098268,           0.0098268,           0.0098268
                  37,            0.052364,            0.046223,           0.0035869,             0.80744,             0.70959,             0.75814,             0.36544,             0.04772,            0.042148,           0.0027308,           0.0098218,           0.0098218,           0.0098218
                  38,             0.05188,            0.046388,           0.0035557,             0.80127,             0.71006,             0.76547,             0.35458,            0.047875,            0.042027,           0.0028793,           0.0098169,           0.0098169,           0.0098169
                  39,             0.05166,             0.04523,           0.0035399,             0.81814,             0.69224,             0.75878,             0.35961,            0.047429,            0.041999,           0.0025675,           0.0098119,           0.0098119,           0.0098119
                  40,            0.051066,            0.045526,            0.003384,             0.84296,             0.68716,             0.77055,             0.35682,            0.047728,            0.041814,           0.0027387,            0.009807,            0.009807,            0.009807
                  41,            0.051004,            0.045579,           0.0033196,             0.81314,              0.7054,             0.76328,             0.35622,             0.04747,            0.042014,           0.0028758,            0.009802,            0.009802,            0.009802
                  42,            0.050731,            0.044421,           0.0033983,             0.80581,             0.71904,             0.77083,             0.36107,            0.047343,            0.042129,            0.002442,            0.009797,            0.009797,            0.009797
                  43,            0.051014,            0.045678,           0.0032426,             0.85467,             0.70545,             0.78483,             0.37108,            0.046706,            0.041066,           0.0022449,           0.0097921,           0.0097921,           0.0097921
                  44,            0.050051,            0.044555,           0.0031897,             0.85618,             0.72861,             0.79236,             0.38836,            0.045836,            0.040906,           0.0024341,           0.0097871,           0.0097871,           0.0097871
                  45,            0.049824,            0.044026,            0.003206,             0.83035,             0.73401,             0.79364,             0.38618,            0.045968,            0.040729,           0.0024968,           0.0097822,           0.0097822,           0.0097822
                  46,            0.049787,            0.044509,           0.0031236,             0.83776,             0.73558,             0.78527,             0.39052,            0.045099,            0.040645,           0.0021918,           0.0097773,           0.0097773,           0.0097773
                  47,            0.049379,            0.043899,           0.0029955,             0.83966,             0.72372,              0.7886,             0.38756,            0.045411,            0.040768,           0.0021434,           0.0097723,           0.0097723,           0.0097723
                  48,             0.04893,            0.043368,           0.0030339,             0.85751,             0.74581,             0.80139,             0.39335,            0.044843,            0.039829,           0.0022537,           0.0097674,           0.0097674,           0.0097674
                  49,            0.048621,            0.043976,           0.0027895,             0.86407,             0.74386,              0.8009,             0.40014,            0.044932,            0.040269,           0.0023006,           0.0097624,           0.0097624,           0.0097624
                  50,            0.048713,             0.04368,           0.0028915,             0.86388,             0.75378,             0.81129,             0.40509,            0.044422,             0.03988,           0.0021897,           0.0097575,           0.0097575,           0.0097575
                  51,            0.048285,            0.043472,           0.0027103,             0.85561,             0.73598,             0.79901,             0.41357,            0.044332,            0.040124,            0.002437,           0.0097525,           0.0097525,           0.0097525
                  52,            0.047315,            0.042455,           0.0025666,             0.84452,             0.75014,             0.80603,             0.41765,            0.043844,            0.039836,           0.0022583,           0.0097476,           0.0097476,           0.0097476
                  53,            0.046807,            0.041991,           0.0023772,             0.84813,             0.76144,              0.8151,             0.41725,            0.043688,            0.039882,           0.0019649,           0.0097426,           0.0097426,           0.0097426
                  54,            0.046556,            0.042281,           0.0025042,             0.87961,             0.76778,             0.82757,             0.42532,            0.043358,             0.03933,            0.001982,           0.0097377,           0.0097377,           0.0097377
                  55,            0.046477,            0.041155,           0.0023834,             0.86798,             0.76969,             0.82885,             0.42192,              0.0435,            0.039215,           0.0018769,           0.0097327,           0.0097327,           0.0097327
                  56,            0.045952,            0.041591,           0.0023616,             0.85717,             0.77849,             0.83123,             0.42883,            0.043274,            0.039313,           0.0020933,           0.0097278,           0.0097278,           0.0097278
                  57,            0.045861,            0.041551,           0.0022975,             0.85818,             0.77408,             0.81825,             0.43359,             0.04309,            0.039204,           0.0024953,           0.0097228,           0.0097228,           0.0097228
                  58,            0.045767,            0.040658,            0.002325,             0.85166,             0.76031,              0.8129,             0.41524,            0.043942,            0.040368,            0.002326,           0.0097179,           0.0097179,           0.0097179
                  59,            0.045871,            0.041923,           0.0022492,             0.88588,             0.77042,             0.83573,             0.43629,            0.042871,            0.038945,           0.0019789,           0.0097129,           0.0097129,           0.0097129
                  60,            0.045144,            0.040792,           0.0023416,             0.87239,             0.78838,             0.83193,             0.44365,            0.042406,             0.03877,           0.0022734,            0.009708,            0.009708,            0.009708
                  61,            0.045009,            0.040399,           0.0022562,             0.86883,             0.77786,             0.83556,             0.43761,             0.04254,            0.038707,           0.0019246,            0.009703,            0.009703,            0.009703
                  62,            0.044962,            0.040909,           0.0022417,             0.84397,             0.77942,             0.82423,             0.44314,            0.042387,            0.038876,           0.0019086,            0.009698,            0.009698,            0.009698
                  63,            0.044099,            0.040058,            0.002013,             0.88907,             0.78092,              0.8347,             0.45077,            0.042107,            0.038757,           0.0020317,           0.0096931,           0.0096931,           0.0096931
                  64,            0.043384,            0.039215,           0.0018277,             0.86736,             0.78895,             0.83632,             0.45326,            0.042129,            0.038766,           0.0020604,           0.0096881,           0.0096881,           0.0096881
                  65,            0.043049,            0.039492,           0.0019179,             0.89551,             0.77615,             0.83991,             0.44961,            0.041647,            0.038703,           0.0017959,           0.0096832,           0.0096832,           0.0096832
                  66,            0.043176,            0.038598,           0.0018522,             0.88051,             0.78758,             0.84029,             0.45434,             0.04179,            0.038568,           0.0016326,           0.0096783,           0.0096783,           0.0096783
                  67,            0.042844,            0.039265,           0.0018873,             0.87017,             0.78749,             0.84019,              0.4534,             0.04194,            0.038904,            0.001672,           0.0096733,           0.0096733,           0.0096733
                  68,             0.04258,            0.039052,           0.0017726,             0.89476,             0.78399,             0.84471,             0.46306,            0.041394,            0.038542,           0.0016818,           0.0096684,           0.0096684,           0.0096684
                  69,            0.042534,            0.038132,           0.0017995,             0.85805,              0.7956,             0.83775,              0.4566,             0.04182,            0.038806,           0.0015977,           0.0096634,           0.0096634,           0.0096634
                  70,            0.043179,            0.039681,           0.0018974,             0.87729,             0.79326,             0.84396,             0.45877,            0.041642,            0.038539,           0.0018809,           0.0096585,           0.0096585,           0.0096585
                  71,            0.042198,            0.038547,           0.0017972,             0.86302,             0.79512,             0.84266,             0.45795,            0.041578,            0.038631,           0.0021735,           0.0096535,           0.0096535,           0.0096535
                  72,             0.04213,             0.03815,           0.0017819,             0.88445,              0.7993,             0.85365,             0.47096,            0.040919,            0.038196,            0.002021,           0.0096486,           0.0096486,           0.0096486
                  73,            0.042201,            0.038749,           0.0017724,             0.87463,             0.79431,             0.84925,              0.4678,             0.04083,            0.038233,            0.001984,           0.0096436,           0.0096436,           0.0096436
                  74,            0.043862,            0.040168,           0.0022198,             0.89582,             0.80614,             0.86068,             0.48138,            0.040333,            0.037385,           0.0015412,           0.0096387,           0.0096387,           0.0096387
                  75,             0.04337,            0.039793,           0.0022115,             0.91076,             0.81011,             0.86508,             0.48448,            0.040099,            0.037377,           0.0016618,           0.0096337,           0.0096337,           0.0096337
                  76,            0.043328,            0.040233,            0.002093,             0.89336,             0.80817,             0.85743,             0.48016,            0.040212,            0.037426,            0.001453,           0.0096288,           0.0096288,           0.0096288
                  77,            0.043346,            0.040007,           0.0020538,             0.90552,             0.81078,             0.86345,             0.48803,            0.039966,            0.037391,           0.0017667,           0.0096238,           0.0096238,           0.0096238
                  78,            0.042941,            0.039817,           0.0020692,             0.88774,             0.81356,             0.85821,             0.48617,            0.039896,            0.037707,           0.0017857,           0.0096188,           0.0096188,           0.0096188
                  79,             0.04388,            0.040987,           0.0022685,             0.89529,             0.79149,             0.85515,             0.48777,            0.039751,            0.037376,           0.0017845,           0.0096139,           0.0096139,           0.0096139
                  80,            0.043479,            0.040201,           0.0023957,             0.89577,              0.8097,             0.85927,              0.4871,            0.039522,            0.037091,           0.0015634,            0.009609,            0.009609,            0.009609
                  81,            0.043451,            0.040653,           0.0022014,             0.89132,             0.79821,             0.85781,             0.49325,             0.03942,            0.036847,           0.0016922,            0.009604,            0.009604,            0.009604
                  82,            0.043045,            0.039475,           0.0022409,             0.91037,             0.81448,             0.86697,             0.50105,            0.039178,            0.036715,           0.0015059,            0.009599,            0.009599,            0.009599
                  83,              0.0413,            0.038134,           0.0017511,             0.91444,              0.8144,             0.86659,             0.50347,            0.038821,            0.036701,            0.001428,           0.0095941,           0.0095941,           0.0095941
                  84,            0.040937,            0.037405,           0.0016033,             0.92687,             0.80844,             0.87184,             0.51159,            0.038314,            0.036522,            0.001522,           0.0095892,           0.0095892,           0.0095892
                  85,             0.04051,            0.037593,            0.001656,             0.92366,             0.81026,             0.87339,             0.50939,            0.038385,            0.036516,           0.0014009,           0.0095842,           0.0095842,           0.0095842
                  86,            0.040195,            0.036523,           0.0015553,             0.92773,             0.81256,              0.8732,              0.5089,             0.03826,            0.036849,            0.001407,           0.0095793,           0.0095793,           0.0095793
                  87,            0.040009,            0.037063,           0.0015575,             0.90468,              0.8176,             0.87303,             0.51445,            0.038132,            0.036614,           0.0013024,           0.0095743,           0.0095743,           0.0095743
                  88,            0.040019,            0.037034,           0.0015057,               0.906,             0.82549,             0.86868,             0.50878,            0.038092,            0.036745,           0.0016377,           0.0095694,           0.0095694,           0.0095694
                  89,            0.039831,            0.036194,            0.001538,              0.9219,             0.81094,             0.87094,             0.51527,            0.038067,            0.036905,           0.0017431,           0.0095644,           0.0095644,           0.0095644
                  90,            0.040291,            0.037533,           0.0015577,             0.89912,             0.82697,             0.87159,             0.51407,            0.038196,            0.036965,           0.0014644,           0.0095595,           0.0095595,           0.0095595
                  91,            0.039683,            0.036594,            0.001559,             0.91313,             0.81319,             0.87399,             0.51934,            0.038195,            0.036677,            0.001569,           0.0095545,           0.0095545,           0.0095545
                  92,             0.03957,             0.03615,             0.00148,             0.92444,             0.81813,             0.87281,             0.52126,             0.03788,            0.036482,           0.0015172,           0.0095496,           0.0095496,           0.0095496
                  93,            0.039595,             0.03681,           0.0014591,             0.92124,             0.81831,             0.87574,             0.52143,            0.037617,            0.036458,            0.001493,           0.0095446,           0.0095446,           0.0095446
                  94,            0.040199,            0.037373,            0.001765,             0.91736,             0.82306,              0.8735,              0.5238,            0.037401,            0.036218,           0.0014565,           0.0095397,           0.0095397,           0.0095397
                  95,            0.039979,            0.036873,           0.0016573,             0.92615,              0.8297,              0.8838,             0.52894,            0.037346,            0.035991,            0.001514,           0.0095347,           0.0095347,           0.0095347
                  96,            0.039666,            0.037252,           0.0015326,             0.91667,             0.83628,             0.88012,             0.53016,            0.037256,            0.035986,           0.0016567,           0.0095298,           0.0095298,           0.0095298
                  97,            0.039754,            0.037209,            0.001572,              0.9305,             0.83253,             0.88118,             0.52722,            0.037029,            0.035956,            0.001694,           0.0095248,           0.0095248,           0.0095248
                  98,            0.039764,            0.037201,           0.0016132,             0.93566,              0.8218,             0.87222,             0.53033,            0.037024,            0.036293,             0.00155,           0.0095198,           0.0095198,           0.0095198
                  99,             0.04003,            0.037985,           0.0017068,              0.9304,              0.8155,             0.87753,             0.52962,            0.036909,             0.03595,           0.0014115,           0.0095149,           0.0095149,           0.0095149
                 100,            0.039812,            0.037228,           0.0017672,             0.92376,             0.82581,             0.88119,             0.52848,            0.036914,            0.035626,           0.0013198,             0.00951,             0.00951,             0.00951
                 101,            0.040023,            0.037969,            0.001677,             0.93708,             0.82084,             0.87732,             0.52764,            0.036802,            0.035555,           0.0013671,            0.009505,            0.009505,            0.009505
                 102,            0.039484,            0.036781,           0.0017386,             0.92401,             0.83869,             0.88496,             0.53529,            0.036569,            0.035339,           0.0013175,              0.0095,              0.0095,              0.0095
                 103,            0.041268,            0.039142,            0.002064,             0.92397,              0.8306,             0.88444,             0.53794,            0.036679,            0.035201,           0.0012516,           0.0094951,           0.0094951,           0.0094951
                 104,            0.040999,            0.038342,           0.0020798,             0.93198,             0.83175,             0.88214,              0.5392,            0.036555,            0.035293,           0.0014129,           0.0094902,           0.0094902,           0.0094902
                 105,            0.040952,            0.039131,           0.0020751,             0.92945,              0.8403,             0.88475,             0.54451,            0.036108,            0.035081,           0.0013894,           0.0094852,           0.0094852,           0.0094852
                 106,            0.040733,            0.038031,           0.0019943,             0.93608,             0.83118,             0.88598,             0.54659,            0.035969,             0.03464,           0.0014617,           0.0094803,           0.0094803,           0.0094803
                 107,            0.040686,             0.03826,           0.0020306,             0.93727,             0.82705,             0.88513,             0.54548,            0.036151,            0.034905,           0.0013153,           0.0094753,           0.0094753,           0.0094753
                 108,            0.040399,            0.037811,           0.0018867,             0.93594,             0.81441,             0.88278,             0.54271,            0.036262,            0.034782,           0.0013361,           0.0094704,           0.0094704,           0.0094704
