               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.052448,             0.04678,           0.0031759,             0.81293,             0.67284,             0.72952,             0.34276,             0.05144,            0.046031,           0.0027378,           0.0096634,           0.0096634,           0.0096634
                  36,            0.052254,            0.045699,           0.0032971,             0.80114,             0.68613,             0.74186,             0.34772,             0.05101,            0.046008,           0.0029971,           0.0096535,           0.0096535,           0.0096535
                  37,            0.052247,            0.046612,           0.0031939,             0.76717,             0.68241,             0.73325,              0.3451,            0.050556,            0.046119,           0.0030267,           0.0096436,           0.0096436,           0.0096436
                  38,            0.051827,            0.045635,           0.0031742,             0.81265,             0.67552,             0.74203,             0.34411,            0.051763,            0.045525,           0.0031618,           0.0096337,           0.0096337,           0.0096337
                  39,            0.051596,            0.045906,           0.0029796,             0.81244,             0.71278,             0.77214,             0.36682,            0.050212,            0.045067,            0.002593,           0.0096238,           0.0096238,           0.0096238
                  40,            0.051605,            0.046442,           0.0029862,             0.81745,             0.68405,             0.74847,             0.35538,            0.050939,            0.045404,           0.0030635,           0.0096139,           0.0096139,           0.0096139
                  41,            0.051123,            0.045926,           0.0028547,             0.81749,             0.69379,             0.76088,              0.3552,            0.050914,            0.045139,           0.0029051,            0.009604,            0.009604,            0.009604
                  42,            0.050907,            0.045834,           0.0029285,             0.81798,             0.72532,             0.77752,             0.37851,            0.049356,            0.044703,           0.0027295,           0.0095941,           0.0095941,           0.0095941
                  43,            0.050728,            0.045348,           0.0029022,             0.82521,             0.69685,             0.76638,             0.37207,            0.050139,            0.045209,           0.0027376,           0.0095842,           0.0095842,           0.0095842
                  44,            0.050229,             0.04523,           0.0028745,             0.84167,             0.70978,             0.77971,             0.37811,            0.048767,            0.044674,           0.0025367,           0.0095743,           0.0095743,           0.0095743
                  45,            0.050348,            0.045512,           0.0027752,             0.80872,             0.74276,             0.78697,             0.38159,            0.049321,            0.044798,           0.0025287,           0.0095644,           0.0095644,           0.0095644
                  46,            0.050397,             0.04522,           0.0028343,             0.84444,             0.71574,             0.78752,             0.38802,            0.048302,            0.043712,           0.0024921,           0.0095545,           0.0095545,           0.0095545
                  47,             0.04986,            0.044791,            0.002892,             0.85231,             0.71138,             0.78326,             0.38489,            0.048437,            0.044177,           0.0023441,           0.0095446,           0.0095446,           0.0095446
                  48,            0.049844,            0.044859,           0.0027975,             0.81768,             0.72047,             0.77399,             0.38541,            0.049123,            0.044445,            0.002567,           0.0095347,           0.0095347,           0.0095347
                  49,            0.049323,            0.044206,           0.0026354,             0.83472,             0.73252,             0.78466,             0.38956,            0.049043,            0.043889,           0.0025218,           0.0095248,           0.0095248,           0.0095248
                  50,             0.04938,            0.043769,           0.0027127,             0.83828,             0.72406,             0.78818,             0.39765,             0.04795,            0.044008,           0.0025535,           0.0095149,           0.0095149,           0.0095149
                  51,            0.049194,            0.044276,           0.0026614,             0.85469,             0.74305,             0.79836,             0.41389,            0.047642,            0.043224,            0.002113,            0.009505,            0.009505,            0.009505
                  52,            0.048673,            0.044109,           0.0025372,             0.84563,             0.72573,             0.79882,             0.39973,            0.048724,            0.043481,           0.0027529,           0.0094951,           0.0094951,           0.0094951
                  53,            0.048701,            0.043873,             0.00251,             0.85794,             0.73838,             0.79545,             0.40458,            0.047836,            0.043455,           0.0024557,           0.0094852,           0.0094852,           0.0094852
