               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  59,            0.036212,            0.035178,           0.0014811,             0.93697,             0.84242,             0.89103,             0.56668,            0.037316,            0.037426,            0.001395,           0.0094258,           0.0094258,           0.0094258
                  60,            0.035713,            0.034711,           0.0013978,             0.94595,             0.83939,             0.89274,             0.57019,            0.037189,            0.037336,           0.0014475,           0.0094159,           0.0094159,           0.0094159
                  61,            0.035563,            0.034322,           0.0014173,             0.93457,              0.8417,             0.89264,             0.56734,             0.03742,            0.037427,           0.0015028,            0.009406,            0.009406,            0.009406
                  62,            0.035373,            0.034013,            0.001446,             0.94148,              0.8542,             0.89665,             0.57104,            0.036245,            0.036871,           0.0014047,           0.0093961,           0.0093961,           0.0093961
                  63,             0.03498,            0.033892,            0.001434,             0.93049,             0.85421,             0.89476,             0.57327,            0.036565,            0.037217,           0.0013857,           0.0093862,           0.0093862,           0.0093862
                  64,            0.035093,            0.033591,            0.001392,             0.94742,             0.85245,             0.90448,             0.57379,            0.036538,            0.036839,           0.0014873,           0.0093763,           0.0093763,           0.0093763
                  65,            0.034777,            0.033436,           0.0013974,             0.94482,             0.83832,             0.89335,             0.56625,            0.036953,            0.037141,           0.0014953,           0.0093664,           0.0093664,           0.0093664
                  66,            0.034537,             0.03386,           0.0013875,             0.94352,             0.85351,             0.90372,             0.58324,            0.035914,             0.03672,           0.0013325,           0.0093565,           0.0093565,           0.0093565
                  67,            0.034417,            0.033438,           0.0013791,             0.95072,             0.85999,             0.90534,             0.58765,            0.035779,            0.036226,            0.001411,           0.0093466,           0.0093466,           0.0093466
                  68,            0.034181,            0.032812,           0.0013413,             0.93723,             0.86919,             0.90937,             0.59697,            0.035298,            0.036361,           0.0013277,           0.0093367,           0.0093367,           0.0093367
                  69,            0.034198,            0.032901,           0.0014139,             0.94765,             0.85192,             0.90294,             0.58056,            0.036146,            0.036973,             0.00137,           0.0093268,           0.0093268,           0.0093268
                  70,            0.034465,             0.03333,           0.0014146,             0.94395,             0.85468,             0.90485,             0.59241,            0.035211,            0.036774,           0.0014975,           0.0093169,           0.0093169,           0.0093169
                  71,            0.033935,            0.032882,           0.0012439,             0.93492,             0.86831,             0.90791,              0.5936,            0.035021,             0.03642,           0.0013166,            0.009307,            0.009307,            0.009307
                  72,            0.034114,            0.032923,           0.0013507,             0.94499,             0.86732,             0.90861,             0.59335,            0.035361,            0.036529,           0.0013016,           0.0092971,           0.0092971,           0.0092971
                  73,             0.03359,            0.033141,           0.0012525,             0.94813,             0.85139,             0.90603,             0.60279,             0.03477,            0.036299,           0.0013228,           0.0092872,           0.0092872,           0.0092872
