               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.054886,            0.048819,           0.0039048,              0.7695,             0.63386,             0.69635,             0.30815,            0.053882,             0.04722,           0.0034359,           0.0096634,           0.0096634,           0.0096634
                  36,            0.054832,             0.04775,           0.0039067,             0.74472,             0.61339,             0.67245,             0.28983,            0.054578,            0.048311,           0.0031408,           0.0096535,           0.0096535,           0.0096535
                  37,            0.054704,            0.048662,           0.0037497,             0.75919,             0.62477,             0.69469,             0.30786,            0.053481,            0.047529,            0.003407,           0.0096436,           0.0096436,           0.0096436
                  38,            0.054424,            0.047619,           0.0036684,             0.74291,             0.64397,             0.68543,             0.29696,            0.053779,            0.048993,           0.0036598,           0.0096337,           0.0096337,           0.0096337
                  39,            0.054274,            0.047997,           0.0036323,              0.7445,             0.65771,             0.69787,             0.31857,            0.052277,            0.046848,           0.0035973,           0.0096238,           0.0096238,           0.0096238
                  40,            0.054038,            0.048455,           0.0035111,             0.74291,             0.63856,             0.68459,             0.30486,            0.052992,            0.047373,            0.003592,           0.0096139,           0.0096139,           0.0096139
                  41,            0.053801,            0.048074,           0.0034228,              0.7677,             0.62474,             0.68988,             0.30648,            0.053344,            0.047007,           0.0032356,            0.009604,            0.009604,            0.009604
                  42,            0.053419,            0.048059,            0.003626,             0.74283,             0.65633,             0.69964,             0.31055,            0.052831,            0.047454,           0.0030764,           0.0095941,           0.0095941,           0.0095941
                  43,            0.053134,            0.047315,           0.0034058,             0.78789,             0.66518,             0.72805,             0.32408,            0.052873,            0.047596,           0.0031297,           0.0095842,           0.0095842,           0.0095842
                  44,            0.052939,            0.047275,           0.0033973,             0.80503,             0.65746,               0.719,             0.32403,             0.05203,            0.046815,           0.0033591,           0.0095743,           0.0095743,           0.0095743
                  45,            0.052937,            0.047637,           0.0032838,             0.79591,             0.68285,             0.73746,             0.34267,            0.051198,            0.045803,           0.0027557,           0.0095644,           0.0095644,           0.0095644
                  46,            0.052872,            0.047108,           0.0033512,             0.75965,              0.6518,             0.69503,             0.31428,             0.05345,            0.048588,           0.0031343,           0.0095545,           0.0095545,           0.0095545
                  47,            0.052237,            0.046866,           0.0032841,             0.77994,             0.67443,             0.73121,              0.3375,            0.051064,            0.046534,           0.0029085,           0.0095446,           0.0095446,           0.0095446
                  48,            0.052248,            0.046796,           0.0032623,             0.81543,             0.67441,             0.73848,             0.34959,            0.051682,            0.046066,           0.0031345,           0.0095347,           0.0095347,           0.0095347
                  49,            0.051828,            0.046181,           0.0031146,             0.80809,             0.67511,             0.74976,             0.35059,            0.050652,            0.046054,           0.0027516,           0.0095248,           0.0095248,           0.0095248
                  50,            0.051917,            0.045658,           0.0031356,             0.82118,             0.67757,             0.74707,             0.35533,            0.050421,            0.046046,           0.0030715,           0.0095149,           0.0095149,           0.0095149
