               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  50,            0.042113,            0.038461,           0.0019487,              0.9259,             0.80757,             0.87039,             0.49669,            0.041655,            0.040137,           0.0019396,           0.0095149,           0.0095149,           0.0095149
                  51,            0.041985,            0.038946,           0.0019679,             0.90654,             0.80989,             0.86197,             0.50392,            0.041419,            0.039497,           0.0017031,            0.009505,            0.009505,            0.009505
                  52,            0.041555,            0.038887,           0.0019593,              0.9186,             0.80433,             0.86952,             0.51168,            0.041375,            0.039497,           0.0017456,           0.0094951,           0.0094951,           0.0094951
                  53,            0.041301,            0.038611,           0.0019445,             0.90467,             0.81631,             0.87034,             0.50859,            0.041001,            0.039306,           0.0016201,           0.0094852,           0.0094852,           0.0094852
                  54,            0.041087,            0.038723,           0.0018268,             0.91501,             0.82055,             0.87255,             0.51448,            0.040809,            0.040106,           0.0015642,           0.0094753,           0.0094753,           0.0094753
                  55,            0.041007,            0.037998,           0.0018977,             0.89692,              0.8507,             0.87801,             0.52302,            0.040239,            0.039012,           0.0017313,           0.0094654,           0.0094654,           0.0094654
                  56,             0.04065,            0.038621,           0.0018226,             0.90891,              0.8234,             0.87399,             0.52131,            0.040827,            0.039085,           0.0017191,           0.0094555,           0.0094555,           0.0094555
                  57,            0.040574,            0.037958,           0.0018521,             0.89329,             0.82131,             0.86445,             0.50555,            0.041057,            0.039338,           0.0019325,           0.0094456,           0.0094456,           0.0094456
                  58,            0.040588,            0.038304,           0.0017638,             0.91408,             0.82923,             0.87425,             0.51978,            0.039779,            0.038939,            0.001872,           0.0094357,           0.0094357,           0.0094357
                  59,            0.040087,            0.038345,            0.001729,             0.91737,             0.82924,             0.87742,             0.52173,            0.040336,            0.038387,            0.001708,           0.0094258,           0.0094258,           0.0094258
                  60,            0.039899,            0.038068,           0.0017454,             0.92587,             0.82657,             0.88228,             0.53147,            0.040023,             0.03875,           0.0016915,           0.0094159,           0.0094159,           0.0094159
                  61,            0.039813,             0.03777,           0.0016909,             0.92058,             0.83156,             0.88129,             0.53019,            0.039587,            0.038517,            0.001665,            0.009406,            0.009406,            0.009406
                  62,            0.039461,            0.037494,           0.0017095,             0.94528,             0.82385,             0.88118,             0.53091,            0.039725,            0.038241,           0.0017536,           0.0093961,           0.0093961,           0.0093961
                  63,            0.039192,            0.037071,           0.0017631,             0.93085,             0.82967,             0.87936,              0.5267,            0.040074,            0.039251,           0.0016416,           0.0093862,           0.0093862,           0.0093862
                  64,             0.03908,            0.036754,           0.0016373,             0.92457,             0.84141,             0.88733,             0.54892,            0.038663,            0.037967,           0.0016273,           0.0093763,           0.0093763,           0.0093763
                  65,             0.03894,            0.037029,           0.0017088,             0.92186,             0.84023,             0.88139,             0.52757,            0.039795,            0.038697,           0.0016631,           0.0093664,           0.0093664,           0.0093664
                  66,            0.038678,            0.037376,           0.0016373,              0.9191,             0.83805,             0.88677,             0.54787,              0.0381,            0.037817,           0.0015296,           0.0093565,           0.0093565,           0.0093565
                  67,            0.038431,            0.036662,           0.0017048,             0.93727,             0.82234,             0.88564,             0.54303,            0.038775,            0.037977,           0.0016386,           0.0093466,           0.0093466,           0.0093466
                  68,            0.038139,            0.036022,           0.0016119,             0.93621,             0.84033,             0.89239,             0.55311,            0.037805,            0.037994,           0.0016016,           0.0093367,           0.0093367,           0.0093367
                  69,            0.038309,            0.036136,           0.0016579,             0.93631,             0.83518,             0.88464,             0.54638,            0.038584,            0.037796,           0.0016854,           0.0093268,           0.0093268,           0.0093268
                  70,            0.038497,            0.036652,           0.0017343,             0.93497,             0.83656,             0.89701,             0.55155,             0.03817,            0.037635,           0.0015154,           0.0093169,           0.0093169,           0.0093169
                  71,            0.037895,            0.036193,           0.0016202,             0.93598,             0.83372,             0.88455,             0.55429,            0.038032,            0.037519,           0.0017102,            0.009307,            0.009307,            0.009307
                  72,            0.038204,             0.03605,           0.0016312,             0.94085,             0.84141,               0.895,             0.55748,            0.038229,            0.037524,           0.0014904,           0.0092971,           0.0092971,           0.0092971
                  73,            0.037805,            0.036542,           0.0015628,              0.9398,             0.83404,             0.88172,             0.54784,            0.038324,            0.038001,            0.001569,           0.0092872,           0.0092872,           0.0092872
                  74,            0.037821,            0.036009,           0.0015616,             0.93573,                0.84,             0.88991,             0.55406,            0.037966,            0.037715,            0.001615,           0.0092773,           0.0092773,           0.0092773
                  75,             0.03745,            0.036289,           0.0014897,             0.92344,             0.86058,             0.89405,             0.56516,            0.037288,            0.037124,           0.0016029,           0.0092674,           0.0092674,           0.0092674
                  76,            0.037386,            0.035677,           0.0015972,             0.94099,              0.8524,             0.89344,             0.56664,            0.037256,            0.037259,           0.0014582,           0.0092575,           0.0092575,           0.0092575
                  77,            0.037327,             0.03555,           0.0014683,             0.93883,             0.83886,             0.89825,             0.56782,            0.037926,            0.037812,            0.001562,           0.0092476,           0.0092476,           0.0092476
                  78,            0.036966,            0.035184,           0.0014773,             0.94736,             0.85775,             0.90008,              0.5783,            0.036561,            0.037226,           0.0015302,           0.0092377,           0.0092377,           0.0092377
                  79,            0.037018,            0.035249,           0.0015277,             0.94314,             0.85722,             0.90261,             0.58764,             0.03607,            0.036535,           0.0014767,           0.0092278,           0.0092278,           0.0092278
                  80,            0.036962,            0.035415,           0.0015382,             0.93335,             0.85194,              0.9009,             0.58538,            0.036016,            0.037045,           0.0013452,           0.0092179,           0.0092179,           0.0092179
                  81,            0.037034,            0.035508,           0.0015189,             0.95157,             0.85323,             0.89997,             0.58345,            0.036235,            0.036826,           0.0014434,            0.009208,            0.009208,            0.009208
                  82,            0.036907,            0.035535,           0.0014856,             0.93825,             0.85643,             0.90364,             0.58361,            0.036266,             0.03664,           0.0015052,           0.0091981,           0.0091981,           0.0091981
                  83,            0.036626,            0.035189,           0.0015033,             0.93683,             0.86315,             0.90325,             0.58322,            0.036161,            0.036569,           0.0014959,           0.0091882,           0.0091882,           0.0091882
                  84,            0.036341,             0.03534,           0.0014085,             0.92916,             0.85696,             0.90173,             0.59262,            0.035599,            0.036557,            0.001412,           0.0091783,           0.0091783,           0.0091783
                  85,            0.036217,            0.035315,           0.0014691,             0.93288,             0.85693,             0.90835,             0.59154,            0.035835,            0.036558,           0.0013659,           0.0091684,           0.0091684,           0.0091684
                  86,            0.035877,            0.035132,            0.001442,             0.93946,             0.85544,             0.90127,             0.59272,            0.035657,            0.036409,           0.0013121,           0.0091585,           0.0091585,           0.0091585
                  87,            0.036097,            0.034565,           0.0014254,              0.9404,             0.85617,             0.90416,             0.58722,             0.03619,            0.036598,           0.0012832,           0.0091486,           0.0091486,           0.0091486
                  88,            0.036065,            0.034973,           0.0014869,             0.94832,             0.85578,             0.90459,             0.59692,            0.035295,            0.036158,           0.0013024,           0.0091387,           0.0091387,           0.0091387
                  89,            0.035734,             0.03445,           0.0014152,             0.93726,             0.86255,             0.90722,             0.59757,            0.035316,            0.036491,           0.0012697,           0.0091288,           0.0091288,           0.0091288
                  90,             0.03562,            0.035183,           0.0014016,              0.9247,              0.8627,             0.90237,             0.59761,            0.035464,            0.036502,           0.0012153,           0.0091189,           0.0091189,           0.0091189
                  91,            0.035631,            0.034288,            0.001464,              0.9353,              0.8592,             0.90734,             0.59699,            0.035288,            0.036111,           0.0013644,            0.009109,            0.009109,            0.009109
                  92,            0.035365,            0.034287,           0.0014269,              0.9482,             0.86198,             0.90583,             0.60108,            0.034702,            0.036338,           0.0013848,           0.0090991,           0.0090991,           0.0090991
                  93,            0.035452,            0.034595,           0.0013408,             0.95021,             0.85683,             0.90056,             0.60131,            0.034829,            0.036182,           0.0013884,           0.0090892,           0.0090892,           0.0090892
                  94,            0.035291,            0.034272,           0.0013698,             0.95006,             0.86136,             0.90586,             0.60039,            0.034957,            0.035809,           0.0014796,           0.0090793,           0.0090793,           0.0090793
                  95,            0.035278,            0.034367,           0.0013242,             0.95425,             0.85396,             0.90273,             0.59418,            0.035195,            0.036393,           0.0014685,           0.0090694,           0.0090694,           0.0090694
                  96,            0.035493,            0.033917,           0.0014037,             0.94885,             0.86715,             0.90987,             0.60303,            0.034624,            0.036174,           0.0013488,           0.0090595,           0.0090595,           0.0090595
                  97,            0.035021,            0.034468,            0.001332,              0.9522,             0.86507,             0.90905,             0.60577,            0.034608,            0.036164,           0.0012697,           0.0090496,           0.0090496,           0.0090496
                  98,            0.035102,            0.034232,           0.0013733,             0.95761,             0.85611,             0.90737,             0.60694,            0.034424,            0.035997,           0.0013152,           0.0090397,           0.0090397,           0.0090397
                  99,            0.034795,            0.033951,           0.0013495,             0.94001,             0.86611,             0.90497,             0.60867,            0.034309,            0.035873,           0.0014487,           0.0090298,           0.0090298,           0.0090298
                 100,            0.034709,            0.033868,           0.0013583,             0.93798,              0.8741,              0.9116,              0.6104,            0.033946,             0.03587,           0.0012224,           0.0090199,           0.0090199,           0.0090199
                 101,            0.034433,            0.033629,            0.001292,             0.94286,             0.87064,             0.90754,              0.6076,            0.034458,            0.036056,           0.0012927,             0.00901,             0.00901,             0.00901
                 102,            0.034542,            0.033923,            0.001278,             0.94322,             0.86846,             0.90922,             0.61556,            0.034183,            0.035775,            0.001334,           0.0090001,           0.0090001,           0.0090001
                 103,            0.034196,            0.033826,           0.0012786,             0.95769,             0.86217,             0.90983,             0.61347,            0.034166,             0.03573,           0.0013382,           0.0089902,           0.0089902,           0.0089902
                 104,            0.034019,            0.033435,             0.00131,             0.95165,             0.86373,             0.91209,             0.61949,            0.033747,            0.035553,           0.0013035,           0.0089803,           0.0089803,           0.0089803
                 105,            0.034225,            0.033898,           0.0013588,             0.95375,             0.86548,             0.91228,             0.62068,            0.033694,            0.035588,           0.0013251,           0.0089704,           0.0089704,           0.0089704
                 106,            0.033976,            0.033324,           0.0012915,             0.95144,             0.86496,              0.9082,             0.62013,            0.033588,            0.035529,           0.0013853,           0.0089605,           0.0089605,           0.0089605
                 107,            0.034232,            0.033472,           0.0013192,             0.95553,              0.8647,             0.90904,             0.61994,            0.033782,            0.035426,           0.0012297,           0.0089506,           0.0089506,           0.0089506
                 108,            0.033893,            0.033314,           0.0013045,             0.94745,              0.8638,             0.90998,             0.62058,            0.033798,             0.03544,           0.0012765,           0.0089407,           0.0089407,           0.0089407
                 109,            0.033806,            0.032823,           0.0013046,             0.95058,             0.86727,             0.91058,             0.62447,            0.033454,            0.035347,           0.0013069,           0.0089308,           0.0089308,           0.0089308
                 110,            0.033749,            0.033086,           0.0013784,             0.95711,             0.86692,             0.91151,              0.6285,            0.033168,            0.035271,           0.0013105,           0.0089209,           0.0089209,           0.0089209
                 111,            0.033802,            0.033545,           0.0012456,             0.95714,             0.86588,             0.91259,             0.63183,            0.033039,            0.035357,           0.0013571,            0.008911,            0.008911,            0.008911
