               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.057488,            0.050006,           0.0047284,             0.74004,             0.59164,             0.64488,             0.27282,              0.0531,             0.04562,             0.00371,           0.0096634,           0.0096634,           0.0096634
                  36,            0.057201,            0.048985,           0.0045897,             0.74044,             0.61461,             0.65081,             0.26504,            0.053152,            0.045235,           0.0035815,           0.0096535,           0.0096535,           0.0096535
                  37,            0.057001,            0.049825,           0.0046215,             0.72871,             0.60778,             0.66397,              0.2836,            0.052812,            0.044978,           0.0034869,           0.0096436,           0.0096436,           0.0096436
                  38,            0.056504,             0.04886,           0.0044037,             0.74786,               0.606,             0.66954,             0.29016,            0.052428,            0.044888,            0.003298,           0.0096337,           0.0096337,           0.0096337
                  39,            0.056601,            0.049391,           0.0043533,             0.76031,              0.6214,             0.66924,             0.29324,            0.052322,            0.044809,           0.0031612,           0.0096238,           0.0096238,           0.0096238
                  40,            0.056389,            0.049679,           0.0042902,              0.7654,             0.63438,             0.68949,             0.29816,            0.051964,            0.044534,           0.0032031,           0.0096139,           0.0096139,           0.0096139
                  41,            0.055854,             0.04902,           0.0042719,             0.78213,             0.62034,             0.68289,             0.29883,            0.051584,            0.044383,           0.0034744,            0.009604,            0.009604,            0.009604
                  42,            0.055617,            0.048601,           0.0042051,             0.77902,             0.61797,             0.68547,             0.30274,            0.051819,            0.044325,           0.0032174,           0.0095941,           0.0095941,           0.0095941
                  43,            0.055312,             0.04858,            0.004181,             0.76692,             0.64926,             0.69869,             0.31555,            0.050968,            0.043856,           0.0029704,           0.0095842,           0.0095842,           0.0095842
                  44,            0.055031,            0.048633,           0.0041616,             0.78573,             0.65007,             0.71357,             0.31632,            0.050081,            0.043823,           0.0027629,           0.0095743,           0.0095743,           0.0095743
                  45,            0.055153,            0.048403,           0.0040088,             0.74366,             0.67182,             0.71104,             0.31473,             0.05071,            0.043945,            0.002853,           0.0095644,           0.0095644,           0.0095644
                  46,            0.054782,            0.047942,            0.004037,             0.77748,             0.65752,             0.72409,             0.32302,             0.05009,            0.043968,            0.002722,           0.0095545,           0.0095545,           0.0095545
                  47,            0.054303,            0.047685,           0.0039279,             0.77028,             0.68408,             0.72983,             0.33669,            0.049207,            0.043178,           0.0026731,           0.0095446,           0.0095446,           0.0095446
                  48,            0.054492,            0.048197,           0.0038743,             0.77782,             0.67106,             0.72783,             0.33249,            0.049825,            0.043337,           0.0027164,           0.0095347,           0.0095347,           0.0095347
                  49,            0.054136,            0.047097,           0.0036882,             0.79026,             0.66924,             0.72015,             0.33475,            0.049949,            0.043048,           0.0032083,           0.0095248,           0.0095248,           0.0095248
                  50,            0.053931,            0.046535,           0.0037047,             0.78664,             0.65392,             0.72452,             0.32723,            0.049584,            0.043006,           0.0030034,           0.0095149,           0.0095149,           0.0095149
                  51,            0.053723,            0.047133,           0.0037652,             0.80931,             0.66591,             0.73396,             0.34212,            0.049032,            0.042905,           0.0028899,            0.009505,            0.009505,            0.009505
                  52,            0.053625,            0.047446,            0.003649,             0.79005,             0.69894,             0.74109,             0.34932,            0.048357,            0.042786,           0.0026034,           0.0094951,           0.0094951,           0.0094951
                  53,            0.053188,            0.046987,           0.0035901,             0.81859,             0.64934,             0.73387,             0.33845,             0.04867,            0.042737,           0.0024156,           0.0094852,           0.0094852,           0.0094852
                  54,            0.052705,             0.04688,           0.0034678,             0.79157,             0.70213,             0.74663,              0.3495,            0.048223,            0.042348,           0.0023583,           0.0094753,           0.0094753,           0.0094753
                  55,            0.052964,            0.046711,           0.0034543,             0.81401,              0.6889,             0.75285,             0.35817,            0.047928,            0.042132,           0.0023587,           0.0094654,           0.0094654,           0.0094654
                  56,            0.052474,             0.04575,           0.0036809,             0.81611,             0.69193,              0.7567,             0.36092,            0.047665,            0.041945,           0.0023782,           0.0094555,           0.0094555,           0.0094555
                  57,            0.052488,            0.046639,           0.0034059,             0.81403,             0.70588,             0.76671,             0.37105,            0.047473,            0.041648,           0.0024201,           0.0094456,           0.0094456,           0.0094456
                  58,            0.052339,            0.046428,           0.0034542,             0.82634,             0.70256,             0.76373,              0.3668,            0.047058,            0.041785,           0.0022568,           0.0094357,           0.0094357,           0.0094357
                  59,             0.05219,            0.046657,            0.003259,             0.82324,             0.70454,             0.76765,             0.37411,            0.046975,            0.041541,           0.0022005,           0.0094258,           0.0094258,           0.0094258
                  60,            0.051811,            0.046902,           0.0033188,             0.83615,             0.70071,             0.77534,             0.37832,            0.046684,            0.041445,           0.0020866,           0.0094159,           0.0094159,           0.0094159
                  61,             0.05152,            0.045473,           0.0033738,             0.81743,             0.71854,              0.7772,             0.37877,            0.046441,            0.041307,           0.0021981,            0.009406,            0.009406,            0.009406
                  62,            0.051406,            0.046059,           0.0032586,             0.82446,             0.70722,             0.77442,             0.37751,            0.046818,            0.041721,           0.0021943,           0.0093961,           0.0093961,           0.0093961
                  63,            0.051023,            0.045041,           0.0033072,              0.8489,              0.7257,             0.78659,             0.39072,            0.046005,             0.04124,           0.0021745,           0.0093862,           0.0093862,           0.0093862
                  64,            0.050864,            0.044942,           0.0032797,             0.82917,             0.72075,             0.78401,             0.38943,            0.045915,            0.041399,           0.0022008,           0.0093763,           0.0093763,           0.0093763
                  65,            0.050997,            0.046381,           0.0031566,             0.82824,             0.73257,              0.7867,             0.39781,            0.045902,            0.041498,           0.0019919,           0.0093664,           0.0093664,           0.0093664
                  66,            0.050581,            0.045045,           0.0031609,             0.84721,             0.74433,             0.80578,             0.40332,            0.045523,            0.040663,           0.0019501,           0.0093565,           0.0093565,           0.0093565
                  67,            0.050377,            0.044948,           0.0030969,              0.8475,             0.72421,             0.79649,             0.39905,            0.045339,            0.040869,           0.0019416,           0.0093466,           0.0093466,           0.0093466
                  68,            0.050229,            0.045122,           0.0029664,             0.83679,             0.73252,             0.78679,             0.39886,            0.045336,            0.040755,            0.001899,           0.0093367,           0.0093367,           0.0093367
                  69,            0.050353,            0.044346,           0.0032039,             0.83734,             0.74637,             0.80472,             0.41065,            0.044919,            0.040302,           0.0020157,           0.0093268,           0.0093268,           0.0093268
                  70,            0.050211,            0.044956,             0.00305,              0.8624,             0.73658,             0.79891,             0.40483,             0.04474,            0.040336,           0.0022313,           0.0093169,           0.0093169,           0.0093169
                  71,            0.049943,            0.044447,           0.0029971,             0.85569,             0.74479,             0.80649,             0.41124,             0.04495,            0.040358,           0.0019527,            0.009307,            0.009307,            0.009307
                  72,            0.049859,            0.044281,           0.0029521,             0.86553,             0.72297,             0.79727,             0.41308,            0.044573,             0.04019,           0.0020272,           0.0092971,           0.0092971,           0.0092971
                  73,            0.049677,            0.044434,           0.0030039,             0.84276,              0.7519,             0.80652,             0.41387,            0.044455,            0.040056,           0.0018527,           0.0092872,           0.0092872,           0.0092872
                  74,            0.049579,            0.045044,           0.0027831,              0.8617,             0.76291,              0.8178,             0.42586,            0.044143,            0.040044,           0.0018347,           0.0092773,           0.0092773,           0.0092773
                  75,            0.049594,            0.044337,           0.0029166,             0.85605,               0.745,             0.80385,             0.42015,            0.044125,            0.039888,           0.0017513,           0.0092674,           0.0092674,           0.0092674
                  76,            0.048749,            0.043756,           0.0028274,             0.85143,             0.76456,             0.80894,             0.42343,            0.043634,            0.039748,           0.0018394,           0.0092575,           0.0092575,           0.0092575
                  77,            0.049584,            0.044416,           0.0029683,             0.87089,             0.76531,             0.81849,             0.42848,            0.043615,            0.039681,            0.001783,           0.0092476,           0.0092476,           0.0092476
                  78,            0.048631,            0.043806,            0.002869,             0.85803,             0.76153,             0.81966,             0.43153,            0.043699,            0.039834,           0.0016607,           0.0092377,           0.0092377,           0.0092377
                  79,             0.04886,            0.042592,           0.0028277,             0.85567,             0.76606,             0.81229,             0.42204,            0.043426,            0.039791,           0.0016807,           0.0092278,           0.0092278,           0.0092278
                  80,            0.048897,            0.043907,           0.0028987,             0.86413,             0.74888,             0.81318,             0.43971,            0.043079,            0.039507,           0.0019179,           0.0092179,           0.0092179,           0.0092179
                  81,            0.049078,            0.044293,           0.0028282,             0.85821,             0.76579,             0.81921,             0.43352,            0.042993,            0.039513,           0.0017814,            0.009208,            0.009208,            0.009208
                  82,             0.04838,            0.043396,           0.0026395,             0.84548,             0.78955,              0.8269,             0.43808,             0.04256,            0.039255,           0.0017134,           0.0091981,           0.0091981,           0.0091981
                  83,            0.048507,            0.043219,           0.0027609,             0.88014,             0.77314,             0.82525,             0.43476,            0.042699,            0.039159,           0.0017617,           0.0091882,           0.0091882,           0.0091882
                  84,            0.047995,            0.043877,            0.002627,             0.85948,             0.77873,              0.8211,             0.44425,            0.042564,            0.039223,           0.0016085,           0.0091783,           0.0091783,           0.0091783
                  85,            0.048123,            0.043302,           0.0026535,             0.86652,             0.77157,             0.82138,             0.44145,            0.042455,            0.039025,           0.0017796,           0.0091684,           0.0091684,           0.0091684
                  86,            0.047874,            0.043133,           0.0026452,             0.88668,             0.76968,             0.82716,             0.44405,            0.042311,            0.038719,            0.001793,           0.0091585,           0.0091585,           0.0091585
                  87,            0.047509,            0.043301,           0.0026891,             0.88712,             0.78166,              0.8371,             0.45408,            0.042153,            0.038817,           0.0015578,           0.0091486,           0.0091486,           0.0091486
                  88,             0.04781,             0.04299,           0.0027112,             0.89164,             0.77166,             0.83687,             0.45738,            0.041842,            0.038782,           0.0015352,           0.0091387,           0.0091387,           0.0091387
                  89,            0.047466,            0.043176,           0.0025202,             0.88473,             0.78357,             0.83313,             0.45893,            0.041759,            0.038821,           0.0015243,           0.0091288,           0.0091288,           0.0091288
                  90,            0.047102,            0.042776,           0.0026226,             0.87499,             0.79308,             0.83826,             0.46234,            0.041412,            0.038367,           0.0015629,           0.0091189,           0.0091189,           0.0091189
                  91,            0.047308,            0.042887,           0.0026632,              0.8926,             0.78045,             0.84057,              0.4602,            0.041664,            0.038405,           0.0015665,            0.009109,            0.009109,            0.009109
                  92,            0.047253,            0.042532,           0.0025618,             0.89548,             0.78793,             0.84448,             0.46341,            0.041368,             0.03834,           0.0016008,           0.0090991,           0.0090991,           0.0090991
                  93,             0.04688,            0.042951,           0.0024629,             0.88291,             0.78471,             0.83959,             0.46334,             0.04143,            0.038436,           0.0015637,           0.0090892,           0.0090892,           0.0090892
                  94,            0.046574,            0.042341,           0.0024487,             0.87309,             0.78833,              0.8364,              0.4651,            0.041218,            0.038361,           0.0015516,           0.0090793,           0.0090793,           0.0090793
                  95,             0.04696,            0.042512,           0.0025569,                0.89,             0.80061,             0.84817,             0.47079,            0.040839,            0.037974,           0.0014354,           0.0090694,           0.0090694,           0.0090694
                  96,            0.046967,            0.042079,           0.0025769,             0.88955,              0.8044,             0.84567,             0.46838,            0.040685,            0.037875,           0.0014773,           0.0090595,           0.0090595,           0.0090595
                  97,            0.046405,            0.042479,           0.0025175,             0.87466,             0.81513,             0.85043,             0.47618,            0.040632,            0.037678,            0.001553,           0.0090496,           0.0090496,           0.0090496
                  98,            0.046472,            0.042424,            0.002421,             0.88031,               0.817,             0.85529,             0.47946,            0.040411,            0.037519,           0.0014887,           0.0090397,           0.0090397,           0.0090397
                  99,            0.046373,            0.041956,           0.0024387,             0.89422,             0.81374,             0.85557,             0.47788,            0.040393,            0.037671,           0.0014402,           0.0090298,           0.0090298,           0.0090298
                 100,             0.04607,            0.042199,           0.0024792,             0.90016,              0.8095,             0.86096,             0.48348,            0.040271,            0.037748,           0.0013973,           0.0090199,           0.0090199,           0.0090199
                 101,            0.046253,            0.041868,           0.0024064,             0.90841,             0.80351,             0.85571,             0.48641,            0.040025,            0.037487,           0.0015978,             0.00901,             0.00901,             0.00901
                 102,            0.045997,            0.042019,           0.0024116,             0.90411,             0.80962,             0.85516,             0.48605,             0.03971,            0.037244,           0.0016852,           0.0090001,           0.0090001,           0.0090001
                 103,            0.046082,            0.042201,           0.0024307,             0.90242,             0.80965,             0.85361,             0.48702,            0.039675,            0.037184,           0.0016502,           0.0089902,           0.0089902,           0.0089902
                 104,            0.045676,            0.041229,           0.0023398,             0.89975,             0.81288,             0.85497,             0.48619,            0.039884,            0.037228,           0.0014841,           0.0089803,           0.0089803,           0.0089803
                 105,            0.045485,            0.041718,           0.0024379,             0.90801,             0.81511,             0.86045,             0.49282,            0.039561,             0.03722,           0.0013334,           0.0089704,           0.0089704,           0.0089704
                 106,            0.045552,            0.041818,           0.0023086,             0.90527,             0.81078,             0.86127,             0.49418,            0.039517,            0.037126,           0.0012927,           0.0089605,           0.0089605,           0.0089605
                 107,            0.045617,            0.041507,           0.0023024,             0.90365,             0.80791,             0.85913,             0.49233,            0.039481,            0.037111,           0.0014189,           0.0089506,           0.0089506,           0.0089506
                 108,            0.045224,            0.041255,           0.0023414,             0.92042,             0.80341,             0.85944,             0.49058,            0.039454,            0.037001,           0.0016069,           0.0089407,           0.0089407,           0.0089407
                 109,            0.045476,             0.04119,           0.0023598,             0.90935,             0.80994,             0.85764,             0.48888,            0.039234,            0.036931,           0.0015881,           0.0089308,           0.0089308,           0.0089308
                 110,            0.045205,            0.041047,           0.0023258,             0.90572,             0.80605,              0.8571,             0.49183,            0.039259,            0.036834,            0.001349,           0.0089209,           0.0089209,           0.0089209
                 111,            0.044949,            0.040965,             0.00222,             0.91662,             0.79787,             0.85587,             0.49231,            0.039141,            0.036764,            0.001388,            0.008911,            0.008911,            0.008911
                 112,            0.045179,            0.042153,           0.0022753,             0.90253,             0.82028,             0.86094,             0.49588,            0.039104,            0.036796,           0.0015951,           0.0089011,           0.0089011,           0.0089011
                 113,            0.044833,            0.041224,             0.00225,              0.9152,             0.80547,             0.86329,             0.49979,            0.038902,            0.036772,           0.0015319,           0.0088912,           0.0088912,           0.0088912
                 114,            0.045208,            0.041352,           0.0022513,             0.89659,             0.81242,             0.86078,             0.49576,            0.038791,            0.036598,            0.001573,           0.0088813,           0.0088813,           0.0088813
                 115,            0.044747,            0.041362,           0.0021792,             0.90651,             0.81332,              0.8664,             0.50049,            0.038757,            0.036545,           0.0013658,           0.0088714,           0.0088714,           0.0088714
                 116,            0.044759,            0.041158,           0.0022813,             0.90374,             0.81935,             0.86494,             0.50272,            0.038668,            0.036412,           0.0012844,           0.0088615,           0.0088615,           0.0088615
                 117,            0.044496,            0.041149,           0.0022665,             0.91318,             0.81618,             0.86349,             0.50485,            0.038524,            0.036236,            0.001309,           0.0088516,           0.0088516,           0.0088516
                 118,            0.044617,            0.040922,           0.0023185,              0.9063,             0.81442,             0.86393,             0.50804,            0.038398,            0.036283,           0.0012384,           0.0088417,           0.0088417,           0.0088417
